model,episode,success,total_reward,n_steps,stand_reward,small_control,door_openness_reward,door_hatch_openness_reward,hand_hatch_proximity_reward,passage_reward
GRPO-v3,16,0,496.61645417972835,1000,963.203720702299,940.5509505843241,768.42714371722,306.20214445934664,860.0454343293819,5.469857614855238
GRPO-v3,17,0,142.49492937055345,397,291.7409673934236,374.82204697507126,194.58735440285477,215.79647409169465,329.521709343125,0.22934139732439962
GRPO-v3,18,0,141.09083618241004,419,385.73910014562125,396.1178862966542,151.00078915920056,337.29023040691555,395.5957523141991,0.0
GRPO-v3,19,0,292.14261051076636,916,883.128603684669,866.9257251420893,290.37940214514816,697.6077072445137,859.920054781044,0.0
GRPO-v3,20,0,138.17595853807174,362,276.07650190987516,341.9661681570808,188.03405736376385,245.82559630761838,303.100421835826,0.05285749299536391
GRPO-v3,21,0,296.37770340143356,1000,915.9961584176928,942.1177384955633,298.78513908903534,596.6042722470027,902.7404536180444,1.8460318421900743
GRPO-v3,22,0,375.6165274765825,1000,855.8615495776529,940.8835143086854,524.5239858566154,316.4454308332562,838.4285611443536,3.6914934902327188
GRPO-v3,23,0,338.89608322812336,948,897.164376578207,892.7434352318306,432.89104891292635,376.55261168743095,815.5802360626391,0.0
GRPO-v3,24,0,214.29209257350357,880,819.5102834553396,827.6656776361457,193.9750929184284,266.2925435639343,727.8759240150918,0.6384288075874168
GRPO-v3,25,0,149.99150112247898,471,446.7728524356435,445.75553928624845,146.12266723194182,384.35267831905185,438.40679931649646,2.2898811992107406
GRPO-v3,26,0,100.85725310912133,288,272.18925412534185,272.2166644705165,114.5856354081655,202.83470172026077,268.4226144070657,0.0
GRPO-v3,27,0,131.6363366112944,414,366.8214036832585,390.8708545771337,141.72691582024618,293.53835252845784,367.8861487289906,0.4429908019611103
GRPO-v3,28,0,141.94032095790388,456,391.26091883263837,430.12587696341757,157.3737364876307,269.5164588040801,398.74590843539136,2.3077966597103403
GRPO-v3,29,0,141.99990759632703,400,317.0189016935814,377.60109594215066,187.88271760687877,227.10050166539477,322.9621085546006,0.0
GRPO-v3,30,0,171.47824973474474,1000,939.0839582588053,939.3417235942301,46.417883301056406,405.3743065017131,834.1308843916862,1.1656740133677377
GRPO-v3,31,0,130.72032608057847,350,322.1396536928473,330.5468817978121,160.08161136016815,243.0321394617546,321.9393546364942,0.0
GRPO-v3,32,0,189.77047057918006,1000,925.2951310232351,942.7799357417289,51.24233723416662,730.3466944088225,858.6576776845235,0.006207837942280081
GRPO-v3,33,0,166.28451814175307,1000,940.1025098169927,940.8650988165527,2.6071710978722273,444.63234292892497,751.4042090811315,48.18193749609884
GRPO-v3,34,0,225.39766793487263,1000,940.7733318314413,941.810938674026,138.31231102722776,585.6818695693878,903.6366282110439,0.24092434314401412
GRPO-v3,35,0,146.86818060788846,446,434.936137133221,420.7852849105453,161.98746966237485,261.2366738569891,397.52007900350213,0.0
GRPO-v3,36,0,319.9710353362391,1000,875.0137057479437,945.3338920703296,349.34589238113654,711.0039466716498,866.86516019797,3.2003836969684
GRPO-v3,37,0,175.6556355574909,425,354.65656557414,400.826523535683,252.4280579136179,215.28349256525274,356.73671621972125,0.0
GRPO-v3,38,0,183.2416989026508,564,496.5967500821597,532.7716488120061,199.52152344857473,415.4051400124331,514.9056003339309,0.0
GRPO-v3,39,0,93.15089009082833,571,549.9696155685161,536.4878038877193,0.4199112376807495,377.46366335904213,400.45497547806934,6.831226106967645
GRPO-v3,40,0,201.16147714665738,636,503.62599872458884,599.5825763379274,245.40235981456664,289.97107056713014,571.7371857218029,0.4011255286052441
GRPO-v3,41,0,244.6642166148584,763,606.005421729369,719.0881674150352,322.61137299175675,266.71235966437087,580.5977001043219,0.0
GRPO-v3,42,0,149.7737193524545,1000,821.6223177018862,940.7123001039199,10.456799503866048,560.739541991381,773.7994279591571,2.8658054102813333
GRPO-v3,43,0,59.45933220539807,443,249.53235610869777,418.32137513738974,11.268624222351828,412.8476499314838,204.42519467208908,0.0
GRPO-v3,44,0,180.96325811161432,1000,856.1705446196593,943.1280756495469,85.84472248879844,361.98081288394746,834.1426793529633,5.087416346591523
GRPO-v3,45,0,231.49009329719345,1000,842.2851237121924,940.7373006703907,214.92526279518944,306.7912721452332,796.0429821501439,1.130553178942529
GRPO-v3,46,0,169.15249429710877,1000,929.2270380799029,940.7652851209435,37.628800363860016,517.7224087422856,774.2721680945608,0.544997005853399
GRPO-v3,47,0,114.60164215124168,313,285.3395697282464,295.6253067096123,134.2233800549524,230.48577075068977,293.8309234332256,2.9170358129301377
GRPO-v3,48,0,109.57385887232779,336,312.635916471516,317.271417982623,110.63338162327375,281.5801400464604,321.50540067650775,0.2885384097318143
GRPO-v3,49,0,298.2840221214959,1000,932.3109921711145,942.8671561283484,317.3634868473147,503.35527037612746,847.6457783813917,0.0
GRPO-v3,50,0,122.05767606248214,317,280.528294685423,299.8591087482293,151.77416097197636,252.7926560817392,291.2829539945628,0.0
GRPO-v3,51,0,446.3473787242359,1000,970.0969758608248,944.3995955433372,620.5946169348191,604.6782583039916,904.3505681520821,0.0
GRPO-v3,52,0,251.7165854579737,1000,906.1238943456061,944.3137437526373,210.21149186008458,531.8932336328567,898.4818754471913,0.0
GRPO-v3,53,0,60.985067658411374,410,376.71845256757615,385.21930607749624,0.40535666657282043,220.69361994196666,287.47880521205803,0.0
GRPO-v3,54,0,193.93076895036447,757,661.0997022156076,714.3698700382162,155.18536940408666,619.4002883489314,609.7087112008595,0.6067077794631682
GRPO-v3,55,0,179.77602396430953,435,353.8977642868821,410.15621950101047,255.8871994399086,240.3992706419553,381.7816438821484,0.4063398424775604
GRPO-v3,56,0,32.695856042894654,253,206.326654796476,238.0075548620168,0.01687514868981268,83.01621104866598,175.02973703949104,1.1003427600212348
GRPO-v3,57,0,300.4821553556031,1000,925.0373970782304,943.7044626800491,306.46004397345007,597.9693678689434,907.3862485960738,0.0
GRPO-v3,58,0,248.4443493145397,874,778.4507366945611,824.40377089293,250.7521192312132,476.96005327227056,760.9301085970383,0.7014963902098258
GRPO-v3,59,0,68.98093967641583,293,256.1834278527936,276.1021103535253,52.934803919273236,176.9468118874142,241.9981750191425,0.16785471924530437
GRPO-v3,60,0,85.05444184290243,236,208.01919534832786,222.69787392953776,99.74560459394118,186.25740307972646,224.2456574745492,0.0
GRPO-v3,61,0,106.15462938736371,297,269.0265449317285,280.65398959289195,123.22561135294622,234.30179909729927,270.965780759001,0.0
GRPO-v3,62,0,110.84519828391856,286,259.95376056818856,269.8925600336107,141.5015270308986,192.4421541553784,260.1569024181139,0.0
GRPO-v3,63,0,343.64161569400386,983,825.4819018626215,927.9628374312381,440.27117947348677,499.8702426535979,851.7745739621254,0.0
GRPO-v3,64,0,122.70198630668725,407,381.2252858237644,384.70012081251565,116.57204717995458,303.1763743129604,373.69123588662643,1.0200186166115794
GRPO-v3,65,0,49.51923280584393,246,229.79271709363076,231.7667397372533,21.296701634496543,162.55292940820235,196.88290771353073,0.8935020947303585
GRPO-v3,66,0,85.2148765904533,309,277.43560901977344,291.1345518140769,77.57644767831533,194.95857878394196,288.27873389762783,0.0
GRPO-v3,67,0,203.58873366228278,547,388.6864617194234,515.7685898837877,286.78448651225284,264.101932426493,493.11981177209293,0.0
GRPO-v3,68,0,199.48373244000098,869,825.1050892040772,820.7527577165888,120.72971986498484,606.4498885165287,737.6739691238204,0.0
GRPO-v3,69,0,199.30270980112812,531,426.42494868719604,502.0534015006136,264.39535070630507,329.6550665690627,469.5907539632604,0.0
GRPO-v3,70,0,130.42641558074786,431,409.2085253705633,406.8950397299245,130.97289955166016,262.85717077923874,394.25358299735996,0.0
GRPO-v3,71,0,110.87703423448929,321,285.57044855745784,303.28163691733886,125.41988334569861,246.6745093632872,300.33551130766,0.2605147458995207
GRPO-v3,72,0,169.30061087427018,450,260.7490005195219,424.70659363743476,261.2937718311605,231.168642027787,310.08737276232176,0.0
GRPO-v3,73,0,59.33026539044546,284,269.14774420543654,267.88719365961384,26.732624936663786,196.31107525705886,241.90202425070675,0.0
GRPO-v3,74,0,254.5402034219127,1000,712.1891356702337,940.8118878167029,280.35852833113125,310.9706691665354,916.7138273491802,0.0
GRPO-v3,75,0,165.8494379038632,582,552.4393988814061,549.2381805723786,153.56049458789337,400.96392529002185,486.52558350539624,0.6577220565598457
GRPO-v3,76,0,81.2175239750671,259,245.5666443113795,244.38469338005,82.53050106521427,181.49688481436837,236.64453124294178,0.0
GRPO-v3,77,0,274.72129957820806,795,580.1465047877197,751.4338637364721,378.02071312213246,398.172455958561,583.441540937135,1.9731593103689662
GRPO-v3,78,0,132.69365368882123,348,296.9947656773978,328.1348911009939,172.6840351366297,219.71804189516556,319.3967316811696,0.0
GRPO-v3,79,0,106.26859800579014,342,310.26878978886253,323.0214622857545,107.29376363382903,235.59914881443697,317.5969192731025,2.8636790934279133
GRPO-v3,80,0,169.46261637212524,497,424.66140864422323,468.93473985541635,199.31926664202507,337.4009288766992,444.05436795370156,1.7254927029559586
GRPO-v3,81,0,56.608519759515964,253,236.23268492853768,238.76867319728424,33.92828739808547,171.5918486259751,209.2975356266428,0.0
GRPO-v3,82,0,104.9500667665171,284,226.55329889922737,268.0421710416725,137.3611838006758,185.3390482845248,249.65177597077448,0.0
GRPO-v3,83,0,177.3008345653096,847,815.0569313438583,796.5950034976404,98.61095775470055,363.6872057515968,756.8448455066298,0.6815520008807595
GRPO-v3,84,0,146.71558077969564,577,426.85820277050004,544.2154537575834,160.01844814946128,264.7502574372304,424.27280265814505,0.0
GRPO-v3,85,0,124.02583279270767,364,324.09734786240904,343.57711332183044,141.68223211785067,258.22766015655804,331.1528031778256,0.5390349856924715
GRPO-v3,86,0,497.9959126524756,1000,925.5054062849805,941.378345429437,778.5985108441881,315.69212335111496,894.2933618715026,0.0
GRPO-v3,87,0,281.7712885648837,948,843.1295950018128,893.6802084818024,316.35122967274333,432.0697064305091,765.9882301616407,0.0
GRPO-v3,88,0,208.58259732701904,1000,875.3516118291678,940.71501346275,112.2920291890903,665.5144873878145,846.8802372340832,0.1473032484591158
GRPO-v3,89,0,117.47166942530406,309,286.83428931148,291.9005362753551,145.15626259775644,213.16932793866698,287.78714389499413,0.0
GRPO-v3,90,0,306.1007499499114,1000,945.77181844236,942.0100883049681,325.0954868248543,468.1171957786713,902.4694677934303,6.2168319114163095
GRPO-v3,91,0,328.1467939181268,947,744.0071208255697,892.6766755334422,437.5996335182937,423.9734508390598,797.8916541862121,0.0
GRPO-v3,92,0,158.71474481847224,1000,938.6935476769208,939.7414746109685,2.832578874847615,391.1226432385938,776.9866750525009,30.905002192691384
GRPO-v3,93,0,145.09646383572877,380,302.7977097949223,359.7152763705855,189.0063266420998,291.1204616516863,335.5628104355996,0.0
GRPO-v3,94,0,220.2322815607702,1000,970.4892402944735,941.5046266688505,131.84547674558212,519.6801339738862,870.5199964311032,0.04042446317373527
GRPO-v3,95,0,212.476975781117,1000,989.5528598477114,943.6268994647604,90.66650170180262,637.9426639285965,917.6791831073066,1.4824032997848429
GRPO-v3,96,0,172.6687942923375,1000,997.6979076340485,940.8644133382778,11.522936036271156,620.6642924705021,840.8106027943928,1.5411056721776077
GRPO-v3,97,0,93.55480785621289,249,221.62840536874614,235.46664692048097,111.87026368839804,207.46535131118094,237.40050942827386,0.0
GRPO-v3,98,0,178.86141489561788,397,362.025509324066,374.99622903512835,250.62412295459652,269.66523267443176,366.5990362400158,0.15257495990528303
GRPO-v3,99,0,117.85876513764866,298,246.98321888272685,281.57351227586236,154.4612271470843,231.77045485170936,268.0467356643252,0.0
