model,episode,success,total_reward,n_steps,stand_reward,small_control,door_openness_reward,door_hatch_openness_reward,hand_hatch_proximity_reward,passage_reward
Baseline,214,0,129.61689935151836,427,400.35855837867774,403.5746842653364,121.73984589993306,339.6041067127152,400.24521692761857,0.0
Baseline,215,0,266.3580438218422,1000,878.8444137090063,941.2372075184063,268.0627347797429,363.8440245950558,895.8231649902864,0.0603283095838264
Baseline,216,0,226.4771736369149,1000,839.5784230519937,940.7060715767091,179.1103634452798,440.1215753150484,894.8168947686423,0.417381057166747
Baseline,217,0,234.10994286609062,1000,927.4049592638423,941.2111996532687,170.3985658727678,510.75283977691737,891.8880935437362,0.0
Baseline,218,0,128.50137234570636,332,274.7587015147068,313.6059006744438,174.12753824666905,199.40286017973642,284.3226885989307,0.0
Baseline,219,0,307.8088172855627,863,776.0471412670528,813.0056683289512,382.0526858849669,455.49476468389486,799.798993804435,0.0
Baseline,220,0,123.16285892283972,360,259.28856225904786,339.91153478244865,170.31939312656067,189.0325250483896,251.46047852838706,0.0
Baseline,221,0,289.4419006029274,1000,937.9556744242146,942.3655757106243,292.29877031607583,533.8064495547954,854.7554576872926,0.20489718881998054
Baseline,222,0,151.9050957276721,455,387.5049524701375,430.86020756737116,171.1065230174753,349.0913475298074,414.67284510291785,0.0
Baseline,223,0,106.847396282249,294,271.8548537239774,277.6483387807981,123.8140936254119,237.7955622617705,271.152757495067,0.0
Baseline,224,0,154.85390835199445,415,326.34552587895826,392.31678991128655,208.8757525431269,265.8515065373012,334.4196233805166,0.0
Baseline,225,0,410.2288191667697,1000,899.3893036349501,941.8815028930892,591.6294460050356,339.6063570419863,845.6691591824131,0.0
Baseline,226,0,470.3120555163788,1000,973.0126093895088,941.635151188444,701.8422200591235,345.3644719309317,911.7351590994028,0.0
Baseline,227,0,135.98385126828018,360,324.7059717501226,340.20577318803697,165.42480357249354,290.6193136720234,326.28746401415196,0.0
Baseline,228,0,292.5452366699747,1000,852.0591686898479,941.7011241982497,332.6771229688768,395.6424891777357,856.1129670468232,0.0
Baseline,229,0,288.35365755125935,775,655.7035673970025,730.4400728081363,381.6398010152847,420.34065440924167,675.573971270162,0.0
Baseline,230,0,239.47852845441375,1000,873.5417010860028,942.5813202495995,214.73614193051787,352.5219510229212,848.5070596908052,1.2859553158182355
Baseline,231,0,209.33174143151072,522,480.19009151220405,492.3633492812895,283.21126287913677,261.3157787948653,470.60879807852,0.0
Baseline,232,0,231.47870812562508,631,599.8864387979647,594.6815402596708,279.7307183246627,410.71164823160063,570.5151492066415,0.0
Baseline,233,0,164.78499188770408,418,286.7350872881717,395.72212155751816,238.74277128982703,272.0209077922906,331.6357410907563,0.0
Baseline,234,0,424.8963101675788,1000,981.2261635192451,942.0576738235019,594.3934008616208,400.4895301176508,885.6905884530222,1.9139356138737837
Baseline,235,0,100.73645238896665,283,247.04678936996135,267.30001777172623,123.19489642614548,197.1078277681853,241.8302915335183,0.0
Baseline,236,0,104.91990810602557,311,286.2716432382357,294.2195860138814,110.57614634021465,264.7407494176172,296.46286169144275,0.0
Baseline,237,0,300.54023951777094,940,785.1556155445454,884.5217934933793,377.0534843908595,367.12915126520164,772.2516652207644,0.0
Baseline,238,0,270.365407077774,719,632.368939689427,677.2784732905228,369.93954633437255,306.3083227790622,580.0273293293419,0.0
Baseline,239,0,20.970012046911478,186,128.09778584399967,175.26153365541177,0.051714591196173304,74.69544113893771,102.31222157921353,0.15094633056866458
Baseline,240,0,246.28620988753937,1000,951.3580286682859,941.6811662412792,171.64470814384916,739.3208667776754,849.5413950483058,0.0
Baseline,241,0,121.4730466860016,388,361.0593891227346,366.2692391807117,124.94390531242735,257.8006642277581,365.3146264070245,0.0
Baseline,242,0,333.92868442832446,1000,948.6813719878616,942.0465190257963,404.6078053277723,385.60840178372354,863.7479894912611,0.0
Baseline,243,0,121.99008610285875,337,289.08789764975506,318.31081108215204,146.1776642590005,264.1807394537057,313.4987984107327,0.0
Baseline,244,0,164.2063600245415,659,384.88030973412424,623.2736008860284,202.7681217317998,284.0742737405829,447.4477839568999,0.0
Baseline,245,0,196.87579744671137,576,485.85759369716146,543.0565514918931,251.95590186236842,279.519849335982,474.155812649777,0.0
Baseline,246,0,196.297735346115,677,577.5645201503328,636.8495108452267,218.2286604577866,282.17008060323695,590.943163319628,0.27581067210347443
Baseline,247,0,113.3956282932418,317,279.7463947932524,299.2430740042074,139.05360730818398,209.8970738165337,278.3656436812382,0.0
Baseline,248,0,501.76482018195253,994,840.1789361414803,935.7575519295603,807.0340212265925,330.21780496013935,832.7569050731693,3.7828083150456417
Baseline,249,0,159.15739141814356,391,275.8342375672449,369.5491515064339,237.2082465720298,220.54982434251548,306.40739143827255,0.0
PPO,0,0,7.4713134531206435,60,37.19154172234884,56.10305305634803,1.2732405078217657e-07,7.599781820232198,42.42581973076705,4.263121898635478
PPO,1,0,10.799734968236445,107,77.34738905090492,100.05440269625494,0.006556511148675904,10.710742513636244,60.58272811579842,0.0
PPO,2,0,15.439224949254827,103,57.583557248626654,96.41138065302454,0.007976620056933923,10.34166959829553,79.40147488007658,15.885670402952417
PPO,3,0,6.386265016495309,50,38.76234995258158,46.71462758708601,0.00689414188673577,5.031506821570444,35.617417585978615,2.0884927607682533
PPO,4,0,21.63875158284682,122,93.8057290851213,114.11738755223733,0.006430699190179161,21.44641641883548,103.48717080688216,18.900105546924074
PPO,5,0,33.967429671825975,179,121.71377767868141,167.58248716252035,0.007091757627289585,44.16222402048631,146.74243790693134,37.21090816270415
PPO,6,0,10.069088889241725,74,41.03616801147756,69.28008285101457,0.006870330519899114,7.413900075780168,52.88324024183607,9.173367229080291
PPO,7,0,75.61698539266536,422,302.93663693442096,395.03134080021,0.0026624375233967037,65.93516694148661,322.41833336360764,79.5596017270753
PPO,8,0,7.857370310962361,67,48.78994784338572,62.74676265256151,0.005712111633832003,6.715778875591988,50.19361643718392,1.2625786405521602
PPO,9,0,5.787883220926405,62,37.83048670796922,57.965646112619865,-4.4584014280561686e-07,6.238941178047206,38.79830662496035,0.0
PPO,10,0,25.089295058204502,144,85.71532145293496,134.8464138614814,0.0020619606103580855,21.739550076387573,120.66876591613224,28.405133334934494
PPO,11,0,6.36455404703338,53,35.812686396540585,49.54611815374089,0.0005197032335525001,5.334670375548594,34.85730367906028,2.8758231638708467
PPO,12,0,39.633580412341935,206,157.5638397256438,192.74620780383967,0.012091295173175197,26.064066726819814,159.7321716424637,44.56842373629638
PPO,13,0,32.75047272470125,197,121.78490982349412,184.5333343935639,0.00031783601179311737,25.444563222370686,140.085661425402,37.351510815344575
PPO,14,0,33.82115822860148,188,124.87482891433258,175.86785303562866,0.005655078550150497,21.118764163084556,159.6032583037999,37.44158574185483
PPO,15,0,25.330367286061325,181,156.5328966680583,169.20548669573765,0.008013927952278253,18.297492009625937,115.9358005608531,11.377908268718517
PPO,16,0,14.8373927368659,102,80.50736904964101,95.46273203805609,0.0002837192421106143,13.729590077923621,73.77357966131716,8.3607207590228
PPO,17,0,39.91368205993816,195,151.28387824945494,182.69045435968258,0.001739507339611117,39.787566124890674,168.28864913290002,43.81121634931605
PPO,18,0,20.12650279320006,133,69.3489891892375,124.46751060063,0.007165710233088568,57.848554290273846,91.15475776654777,17.66562120804517
PPO,19,0,4.384895067430268,36,30.008522802585254,33.65708662992256,0.0027105320234040256,3.6793777232868274,27.8809067625227,0.0
PPO,20,0,20.65626463678972,119,82.55196518130144,111.37709985307343,0.00300563813554572,27.076150662501888,95.85350586177798,19.37980016598445
PPO,21,0,40.150496918434435,225,173.6536004911976,210.4286189692864,0.009169730494201696,41.09275621393327,165.7790251059676,38.752358576653464
PPO,22,0,13.250847109110325,111,87.79941653948072,103.77482319519505,0.009228167228665325,11.130528061068418,75.63665704964535,1.9998609447385127
PPO,23,0,10.097923573865671,73,41.31003626940713,68.30899030385291,7.094952806452183e-05,7.428313479755796,57.578916749147794,8.518938507550153
PPO,24,0,17.127579339898166,107,70.95451650394752,100.15440667697699,0.007895075527285762,34.49386260160841,76.95339795469769,14.035304488051317
PPO,25,0,7.809970820135451,59,33.11644195904588,55.24145438328924,5.9533292824960806e-05,9.552981639552653,47.79012773636727,5.256745815273074
PPO,26,0,16.539322607200134,103,63.919719780055786,96.43359308085488,0.0016113253344044324,23.242327822429093,84.45177293853604,14.770634450119324
PPO,27,0,13.711876701270967,93,54.92750119801802,87.00173564892357,0.0066210241079212645,26.37165459076676,72.76852891630465,10.32751112552216
PPO,28,0,29.244107673349493,157,106.28888544344862,146.934449541823,0.0015639832111634863,46.84030208829929,130.21943151437367,29.84251900445241
PPO,29,0,19.268588787278908,108,76.50915042852024,101.11622247133408,0.00010460429446568421,23.823697933652685,85.27894411769456,19.003398030170846
PPO,30,0,10.771687132302928,75,53.1683891136626,70.22517025968105,0.007201844893512214,19.232206784107852,57.964023603358626,5.522154526188448
PPO,31,0,9.0229347141136,73,49.8345083634423,68.29250912882986,0.00017462717893494548,7.316261892529977,44.67988643949851,5.033253921704651
PPO,32,0,13.828279292200811,92,70.2240242733095,86.03333283024944,0.0005344495534519046,9.239474862076046,61.39236584133761,10.655227681432814
PPO,33,0,8.192778733164046,64,37.474564084968755,59.941761713455705,0.001428189784752818,6.414469342087901,46.70194197670568,5.790023321211512
PPO,34,0,54.11957972347176,249,207.4232530878099,233.09274155216758,5.3702092850789654e-05,76.68444042357311,215.59989279168607,57.4048310769258
PPO,35,0,29.321360516908033,163,115.19480115418786,152.62727110215383,0.00594794601815912,27.449496978747444,131.33552904164043,30.27647607253649
PPO,36,0,8.230409072708737,69,41.18161746456597,64.54164057184234,0.00676729208854768,6.909262782812627,46.68105147149564,4.85416778342459
PPO,37,0,10.491594843386457,85,63.50158160641832,79.57241544784159,0.0016716088195475884,8.542727148690833,56.99634443407004,3.6269709623315354
PPO,38,0,6.410423325978811,52,29.748513893107347,48.59509649753602,0.0046429131734168575,5.318111567403692,37.01672637285763,4.318443878953573
PPO,39,0,11.927810145464509,72,41.677590916524665,67.36578265296504,0.0059534756307094506,42.23769410030634,62.606091747196984,7.947326087543839
PPO,40,0,6.39577465164694,66,42.2068514646385,61.651326382323234,0.010001931646119936,6.64569044765629,42.308359425971574,0.0
PPO,41,0,17.574440332816973,113,66.42884223384128,105.7334883157377,0.004765597887021022,11.745029322310458,89.39569812211754,18.008289815412553
PPO,42,0,19.818556656816508,110,84.62164342835597,102.90491193964004,0.006948099964334489,37.68535994764747,93.39527333871231,15.276832490962088
PPO,43,0,43.737417301455096,229,152.94057277466433,214.44632497711416,0.006517424698156695,43.533886406787595,187.14178623554258,51.07741430066617
PPO,44,0,20.284190243994985,131,93.05187236887056,122.52978661633102,0.006294392694615117,13.11511368976293,81.71260736176788,19.54259670773804
PPO,45,0,17.439561969374452,121,78.99914424133605,113.24558586777053,0.006665635365080774,22.65053909117157,93.14582114087497,12.156833909975624
PPO,46,0,8.575252025770226,67,57.238910876377645,62.640389741680195,0.00010737512412543867,6.702313392305848,51.23350377024132,0.9355569962390111
PPO,47,0,7.237786462141385,55,32.9293843694087,51.40060779274912,-2.620175922586922e-06,5.768049635834802,39.59933279939784,5.4088639888018815
PPO,48,0,4.614798293643968,36,27.293910287285627,33.66626764511322,0.0011644792136113857,3.6181891039493137,26.544645344042955,1.5833413987452243
PPO,49,0,5.93545947579374,51,31.154003849833096,47.71180721011218,0.006911743648350612,5.119489527778251,32.871036514377984,3.191515643737442
PPO,50,0,32.69192026702441,181,134.9290026418326,169.33618384897403,0.004196841591503921,27.313253121247712,148.4442105413181,32.23078009221696
PPO,51,0,5.805953484584304,52,34.3026734165744,48.678871124860386,0.006153595527135482,5.263240608445979,37.132452272746406,1.3535011926238216
PPO,52,0,11.221252031480978,86,46.36849668764696,80.486307347572,0.0004017972095730938,8.69510611904489,60.15652587675204,9.83172023323756
PPO,53,0,26.86623605967726,168,121.37924296164631,157.19635202249302,0.003289900128654644,16.81033426343786,122.51633099330942,24.4075694611114
PPO,54,0,5.017879634558713,62,33.24751434470674,57.911757283916984,0.0006322013096133088,6.205512285591221,32.04453287793234,0.0
PPO,55,0,17.288636316413598,116,63.14252407519398,108.58397808613847,0.0077030941597227495,12.06640159927177,83.52514108884125,18.848557082721154
PPO,56,0,9.014369071674658,66,40.808186887038026,61.75652308667263,0.00802850018704176,8.750089896338348,48.00081326901702,6.725496862735989
PPO,57,0,9.062627477891837,62,37.48597723833929,57.94915181651288,2.4474420852431124e-05,20.15746163798227,49.5595772434172,5.925350030632094
PPO,58,0,20.71071755911894,164,138.33956345374716,153.28036696306629,0.0025184619111837544,16.42670039147867,106.6879128031366,4.649014767319788
PPO,59,0,52.55803086034006,251,200.82472442542098,234.8609279023783,0.0002818726117849323,31.98440071940519,220.8920189646623,60.357590312129936
PPO,60,0,21.537470834028777,134,100.29516946610875,125.3346990571519,0.011952533881415721,23.213238653627386,98.04488981322807,17.404909289166497
PPO,61,0,8.092314556353898,66,34.732193806420305,61.816298494850166,0.005884321224994261,6.797420553044893,46.14476872397377,6.263175157825074
PPO,62,0,7.303245212871635,73,51.08864766232109,68.20029843375993,0.009726983798700364,7.301836475196939,43.20998078354789,0.0
PPO,63,0,128.8138206567962,1000,440.79259261473294,936.9746851553998,0.015726486177717,119.01909979828503,726.0794047716604,129.312225555041
PPO,64,0,4.948236977490958,46,33.77898633805201,42.99731056687066,0.006548797899211316,4.617330434710778,31.18050763311569,0.0
PPO,65,0,16.511569845105445,110,61.98036719317711,102.97400358666594,0.0014466637367825668,22.771262556382144,79.22289572792828,16.029766156042136
PPO,66,0,5.823664743123971,51,34.53505458265173,47.682913866316625,0.0065216571061466645,5.133089249771546,32.58317206917404,2.0222093376716854
PPO,67,0,21.828916585540835,129,82.14796735587889,120.90252013820678,0.008173329993606204,13.324473863736172,109.41390096618743,22.833004116600875
PPO,68,0,24.546033440037874,147,103.96450482538795,137.49101513891083,0.00023386746941657935,25.619416779610255,107.17478552461475,23.378465556954684
PPO,69,0,11.648943566873172,76,38.64059767394999,71.18043416942541,0.005137250693526579,43.77591190638136,60.57434394816722,8.03609282982539
PPO,70,0,6.195001288064625,54,29.43615924431883,50.5380919807539,0.0005386633431557374,5.443332880916007,35.25597609337907,4.015503060985736
PPO,71,0,12.163719635848569,112,86.06579598744416,104.6542050171991,0.010270371874280091,11.206556530134142,70.01068422898744,0.15951898451962498
PPO,72,0,7.539992512730181,61,31.217985327187318,57.111356150745735,0.0029425270759941592,15.154947545357372,50.11607444606067,3.872184335194778
PPO,73,0,24.459064954107546,151,115.88507581572358,141.25787896888227,0.009433977729551823,15.11121936773424,112.0015518677209,20.747882637255703
PPO,74,0,12.828012841774699,92,61.44102103336172,86.0970428570896,-4.643875910462638e-07,12.933169654249355,67.01629310567759,8.803580418080232
PPO,75,0,19.42285189709656,129,83.48424626368937,120.6896439037982,3.327298652747028e-05,15.953867694461879,89.78539387667799,18.073686507196406
PPO,76,0,7.064133913894696,56,33.580890863782024,52.37766691138464,0.00031462024818624054,7.993296316178822,44.4176021978946,3.719997558849421
PPO,77,0,46.042362253614996,244,168.7967339770846,228.43435205011264,0.006847212167344365,25.329395712681325,187.1713734514443,56.03608619808286
PPO,78,0,30.795896748480516,154,114.41444635852496,144.27065545972854,0.0030600793329695146,75.2716243916243,137.90970719665864,26.91463745777667
PPO,79,0,20.20213448432402,124,89.41945943526167,116.00898618746307,0.006795158042313847,18.56503401170457,91.21394241027289,18.135722689890425
PPO,80,0,6.7453369052781875,70,47.70986061813042,65.41505005503097,0.0011049102267883524,7.04759225627822,38.6797643323039,0.0
PPO,81,0,13.35045525840119,128,102.25846181222934,119.64766956066181,0.005300069132066949,12.917507472797338,62.926609939467156,0.0
PPO,82,0,41.59900289383122,226,163.71008015234142,211.54402572427915,0.00038878613835540115,50.09041232008349,165.00519183094298,44.35271655463907
PPO,83,0,47.1943513985584,319,200.459070305553,298.77059069650466,0.0054419034188611945,44.65174112447771,220.818960438881,43.2676377877317
PPO,84,0,8.338575361851335,62,35.79399729546114,57.959558202318284,0.002044677424989994,15.950468511389797,45.04042109129844,5.559893867769141
PPO,85,0,4.630818045920748,36,28.582512571915608,33.66309014365022,-2.496093335404727e-07,3.6115482487961037,28.44608759268689,1.0165147418883287
PPO,86,0,32.69805553717402,172,124.55845019020002,161.0864463619408,0.008047209043893576,44.99527501009868,134.8870217431788,34.3829162769957
PPO,87,0,68.27152408155496,318,251.51091805743184,297.6224052808267,0.0031712733209990893,60.29528712371704,291.3387534721334,77.58657428002478
PPO,88,0,50.51587716144511,283,234.25125571594532,264.9423266218805,0.0048630314139161065,28.677050616769527,217.87022380971274,46.4443485785987
PPO,89,0,26.044449324931225,151,98.72345262323496,141.3467560100088,0.002939523753003567,16.35881070978056,123.38400537884299,28.04275919786656
PPO,90,0,13.458351369448344,85,42.32429356221992,79.59766883278522,0.0068517394698445755,52.0900907661087,65.04418858034582,10.386062967839196
PPO,91,0,15.364664987191626,128,96.14160372962854,119.79537597790407,0.00025642544048220384,12.819407314939038,89.43357006189848,3.589652744382332
PPO,92,0,24.93103063142256,168,142.96419734934545,157.1177187396616,0.012031679096900345,28.515111362588364,133.57656618366687,9.851843098271104
PPO,93,0,9.143344109084836,66,41.64331196874408,61.74867961757001,0.0001676292989709328,13.69747135942556,47.82442548425285,6.210796738096627
PPO,94,0,9.795785622888879,70,50.86403135350016,65.51892447660884,0.0008518236525750158,7.084248591460239,51.59954073195857,6.005892746997621
PPO,95,0,8.933553265196476,65,34.85569762932953,60.797041652854354,0.006106638632901946,14.896162189767878,53.010786998175405,6.511504731454693
PPO,96,0,27.116614758713503,149,102.52995881416803,139.516020132424,0.002205910094020473,25.966996651515892,128.75292744588214,27.937121676194117
PPO,97,0,8.929467390200953,88,62.118680510619605,82.25286502881696,0.009723768489063816,8.889373389693166,53.475640123713,0.0
PPO,98,0,16.738421050917786,108,51.50488775108742,101.08943145552847,0.00040348051627997375,29.427853610096317,81.17895346338393,18.2557804228924
PPO,99,0,12.479429271881909,93,65.56615774245115,87.05434124340549,0.0020157188872878006,16.04204937932664,67.61822628776959,6.173994546693972
PPO,100,0,10.24572103867214,93,73.33294685024256,86.89795519590184,0.0004691955498422334,10.098242903559166,57.77226432227678,0.002030336476345762
PPO,101,0,12.747178340702682,80,51.557064634234216,74.92275754426466,0.00530534408595258,10.415860185936744,68.67484948405105,11.319565979628484
PPO,102,0,15.629954495156882,96,59.24312700231615,89.82761233775521,0.008334665870168555,16.227280856557773,77.7364780347994,15.387335276208622
PPO,103,0,56.88942130569238,272,231.05195275548482,254.55907646503402,9.52406755293522e-05,57.47560836904704,223.06957296862313,60.68134445958144
PPO,104,0,12.886987625061474,90,49.91107654522735,84.32820463040954,0.0022399530664543926,9.19811716437559,67.27050076413104,12.531856588338727
PPO,105,0,14.557083357279696,132,100.84489743248514,123.43924226368495,2.944010782075006e-05,13.241729855543763,85.62728161624706,0.5236348460346764
PPO,106,0,25.45463600132171,146,97.8169974565815,136.6802973577809,0.002396944709740098,21.80011462655554,113.7632207287846,27.197658074806064
PPO,107,0,8.625531275301295,66,51.31607876142744,61.677717012502114,0.0031884418070796394,6.6817435223503825,49.59520298724661,2.9035163930155448
PPO,108,0,22.679702790793616,137,97.91172142958175,128.20121865582684,0.000378251312125629,28.874130184170774,99.01204763563808,20.35734532207893
PPO,109,0,7.321534469744345,61,34.17965700465451,57.10003825523418,0.0018806827248814555,6.143824070284203,45.31335235981792,4.425035586541277
PPO,110,0,24.655886392931397,145,109.91191943067345,135.64974607138694,0.0010335604265019707,34.157939165336664,108.10780654180566,20.749815742172018
PPO,111,0,34.10835054028868,185,131.90415306313272,173.15915891533476,0.0004159857798157882,18.587915965606292,149.87347955617943,38.11088076856169
PPO,112,0,7.977212924827164,80,58.01085101800201,74.81012228569897,0.007114418219755253,8.132665400809259,42.85601193675728,0.0
PPO,113,0,22.934774455383927,140,96.05357300983444,131.1244214054953,-2.3084297861948164e-06,44.06344559509504,116.17988344602736,16.93939410992366
PPO,114,0,27.943741685552126,156,109.95176722817844,146.02852833231495,0.0024518198964650216,39.274987505922134,121.10813992443171,27.51602951461581
PPO,115,0,15.840469128279066,291,99.57298207885981,272.4861660948436,0.000534257204432246,29.10082805514312,101.34957530272432,0.0
PPO,116,0,40.43084373280817,227,187.362670829472,212.41638844752762,3.340429435189793e-05,47.39359382581324,167.23377495208092,34.76163619179036
PPO,117,0,17.422598629636298,117,82.37829109416029,109.55723617230467,0.008742592561677769,22.24706481621976,85.96299737129182,12.265689771451328
PPO,118,0,30.663430108246153,154,119.10402330686406,144.10916199732617,0.007362371765103262,63.92675163253178,125.03288348157456,28.76547903961705
PPO,119,0,39.33018557885151,213,125.61697503599919,199.52597703716614,0.006156541298352678,48.69509884227861,196.81599116244828,43.683431452715006
PPO,120,0,18.72970810720682,151,95.95411277930083,141.33176482798066,0.002002501176529617,15.108196210224337,95.72698899754104,12.020547373449515
PPO,121,0,3.330125470315392,29,22.64263444319277,27.122406978193407,0.0005127260640330645,2.9276942895670475,20.943236563319132,0.05579338417722379
PPO,122,0,31.643764598187527,161,117.80684766529373,150.82593483721922,3.893430971907961e-05,52.06625805022711,141.35060214436302,31.251895948696248
PPO,123,0,23.93277350264243,153,78.16430193696233,143.37508422174986,6.904024754415319e-05,37.326053840024635,122.87170030949092,24.56961208344331
PPO,124,0,13.600011631344117,94,71.71016180337716,87.96306271582108,0.00212260538052887,9.433015693788503,68.46932884302849,8.554802835900519
PPO,125,0,13.149005716310796,92,50.85187171413303,86.12152385023424,0.0010390300670833402,14.952307314874322,69.8557486752144,11.857606159367485
PPO,126,0,33.53701335310182,209,166.9208640603299,195.58780197048196,0.003788980237479238,62.074625662194755,149.19312719519428,21.01210803396464
PPO,127,0,22.12594212185589,136,94.90502285661346,127.39758156287708,0.002154639824465196,72.13849743823211,98.17357858784145,13.500230621855192
PPO,128,0,41.7665988994162,235,176.7189862420212,219.9905650142299,0.006631792471075025,43.11778669347373,178.66552361300805,40.37516516933301
PPO,129,0,16.408422716247152,113,56.65255441491575,105.76658084817565,0.0005734833867910633,11.418940430971233,87.71813200386975,17.578676449138097
PPO,130,0,28.970563907641804,158,122.54528227725598,147.84254359196572,0.003949409784158803,36.95096498892424,114.30850404105479,28.396775779068395
PPO,131,0,24.97287740329062,499,184.36284345242896,467.2731352235145,0.00231669631142933,49.91083037533211,104.37840078936334,0.0
PPO,132,0,4.576071020243376,38,25.865007626427563,35.536363307524105,0.007287814957390213,3.815659123955747,30.070235236289985,1.3137585030423375
PPO,133,0,13.358935923458988,93,50.848095998494166,87.01001330543274,0.006333231269581163,10.60903802856298,72.30883893664627,12.725986772519631
PPO,134,0,26.591303355024603,167,89.1363594525217,156.5211743070091,0.007341758038376318,41.20248367156551,120.9408547201596,28.943477177112374
PPO,135,0,5.072881078587504,38,30.117222888848918,35.48703882779517,8.817825199543566e-05,10.342455201597353,28.930913278668044,0.8505496646163123
PPO,136,0,23.882920096311906,174,124.02974764852988,162.7916574591752,0.001351614903406727,17.52423762171216,98.16559860503169,18.569781722134948
PPO,137,0,27.561342323631965,161,109.952770258455,150.61159797326619,0.0017092945722890446,35.95875124263089,117.30464855453317,27.466491187491894
PPO,138,0,9.044855137477409,65,41.53844257611544,60.81998255180102,0.006138762816143977,13.528691069075608,44.02664246945456,6.505326404518451
PPO,139,0,21.956768758641456,169,137.02620659798603,158.04467851405036,0.0012261600201595086,16.916483517212924,118.59493336006432,6.7645413789979925
PPO,140,0,13.662761068551525,128,106.2638584995865,119.75520755522022,0.020454193709129983,12.84465496584371,61.43546101393459,0.0
PPO,141,0,13.637746188103831,88,60.98135914373979,82.3421267532266,0.0010762782630484552,17.941755335738925,68.20077123144368,10.356548082811102
PPO,142,0,9.092815960597164,96,65.71365119238953,89.70022879150682,0.005890099728293074,9.636765625139583,49.35590595935732,0.0
PPO,143,0,7.92147959864648,68,51.10239356711747,63.603392740490634,0.0027054053554514375,6.801101801434186,50.344711521985396,0.8103542842662609
PPO,144,0,20.884251595740025,156,127.12460862759151,145.78723562393122,0.0006174741910087605,15.649257844289087,107.60944065141305,8.106800949662938
PPO,145,0,17.40501862346029,123,106.35831553678655,114.91931060778336,0.0077475224833435915,12.301799284698347,92.96617898573217,6.283205287828631
PPO,146,0,8.261017029238724,65,45.92345096521931,60.72696747538344,0.0004325930439198305,6.5272635558571555,41.51910819098352,4.4820311435298565
PPO,147,0,13.176207949692168,78,52.06276775427164,73.01725140768006,0.0013785895678926135,25.477740616783322,69.65374086379718,10.13731510121396
PPO,148,0,9.735708855216712,77,53.007908780086474,72.03910611358593,0.00023250793569154761,15.742090345830743,60.499042676759814,2.758727102813692
PPO,149,0,19.063524345855477,112,68.52450757298158,104.79603717466198,0.00010061459089159911,28.520437683699587,94.7680789361365,18.541800406810943
PPO,150,0,16.814273242652533,261,122.95311209628831,244.3564554175805,0.012792876386342921,26.241110834878754,79.6056503272068,0.034555798197957066
PPO,151,0,10.736089942363344,101,73.6669046383839,94.2940954437836,0.00652751373067448,10.11928371415231,67.00721020345512,0.0
PPO,152,0,11.726551068713201,108,82.32125889633608,101.00018237577054,0.0004971057179123551,10.805601494201975,69.76735278510132,0.0
PPO,153,0,6.041658152136755,73,40.82705397497081,68.25798138779253,0.006923730660967778,7.388943781660732,36.99026870774554,0.0
PPO,154,0,15.357149583462283,100,64.29099864784699,93.55590279646411,0.0009275173115431264,10.035146913498233,77.67955652320708,14.162977713579044
PPO,155,0,16.916703070019647,110,70.70475865508095,102.8697633047828,0.006518054339334396,17.96577820855865,81.45676159924115,15.23299270618288
PPO,156,0,18.434290471501814,120,72.1357212486528,112.33973844843338,0.006594858115937008,12.499306018452723,94.81296320749358,18.049366493288844
PPO,157,0,8.725696152860351,75,53.87512236194834,70.12703793243597,0.0077357053343785846,7.545830444093398,55.16689735235451,1.5714951095762526
PPO,158,0,16.159553120964933,118,101.57986275955348,110.29353040378894,4.264421053651153e-06,11.825588683531846,80.55715217275554,5.842681718899902
PPO,159,0,98.51691543409417,431,388.17997070369654,403.4363542137447,0.0014916653057905221,113.18679071758802,360.28399645318024,110.01791163809675
PPO,160,0,9.013948164772108,67,42.44162037938445,62.65357710943757,0.008034415783783335,6.849096246297131,48.937815736499864,6.433126995185676
PPO,161,0,7.471183133695271,75,50.84521596619175,70.03772716650711,0.003969475871864007,7.509209737584019,46.91699576196541,0.0
PPO,162,0,4.937433730774943,41,31.692998986058342,38.341412586347445,0.0029032946972876363,4.130445750001905,28.496565189335552,0.9704803263336846
PPO,163,0,48.22613060581512,255,175.85092850519908,238.68626492863294,0.0009891287507996535,29.778132460462537,212.6152430145282,56.14331411278767
PPO,164,0,17.76663042126836,129,88.62945594021461,120.76476385817188,0.0017731632488942129,18.085012873437403,88.48979295870195,11.839698401095669
PPO,165,0,8.254091836618262,61,38.774909155885084,57.054588239916676,0.00022974550744938867,6.138044027791644,45.77101365616329,5.805923274083106
PPO,166,0,55.071420363540085,277,222.56301090633497,259.2385432649543,0.009920488481155277,47.98874352764092,238.2330513609791,56.94776080548624
PPO,167,0,12.468197537273513,122,94.34530621271354,114.17544934678034,0.002930913697675144,12.254323250694156,60.49848069000682,0.0
PPO,168,0,19.685601379338323,119,75.01858050826176,111.39199707396767,0.00820458186424934,16.574778575849418,94.76389164379556,20.266276056467323
PPO,169,0,55.94251463777184,274,209.10711640387285,256.56347274522784,0.003094605902343558,52.06121322170082,214.0294682914806,65.88660429627046
PPO,170,0,24.255162803064053,359,181.14009701225513,336.1291092796329,0.005717917011454409,35.91543980758183,109.9900226279491,0.0
PPO,171,0,18.864228616292447,118,72.44031372392217,110.39733877634984,8.788670751601183e-05,25.496588020967376,80.1813385766243,19.43809808362758
